datetime_str,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2)
1/13/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.4,44,226,23
1/13/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.1,0,0,0
1/13/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.9,0,0,0
1/13/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,0,0,0
1/13/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.3,0,0,0
1/13/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.3,0,0,0
1/13/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.2,0,0,0
1/13/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,0,0,0
1/14/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.1,0,0,0
1/14/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.6,0,0,0
1/14/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.3,0,0,0
1/14/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.1,0,0,0
1/14/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.8,0,0,0
1/14/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.4,0,0,0
1/14/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.1,0,0,0
1/14/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,28,59,22
1/14/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.9,119,275,70
1/14/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.5,208,264,125
1/14/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.1,325,519,111
1/14/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.0,369,485,143
1/14/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.8,457,657,144
1/14/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,412,648,130
1/14/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.1,298,578,97
1/14/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.5,131,273,70
1/14/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.9,40,120,29
1/14/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.2,0,0,0
1/14/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,0,0,0
1/14/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.1,0,0,0
1/14/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.5,0,0,0
1/14/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.0,0,0,0
1/14/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,0,0,0
1/14/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.2,0,0,0
1/15/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.2,0,0,0
1/15/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.6,0,0,0
1/15/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.8,0,0,0
1/15/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.9,0,0,0
1/15/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.1,0,0,0
1/15/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.4,0,0,0
1/15/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.4,0,0,0
1/15/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.1,30,22,27
1/15/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.6,82,40,75
1/15/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.1,137,7,135
1/15/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.6,226,11,222
1/15/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.7,195,12,189
1/15/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.8,266,100,218
1/15/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.9,280,77,247
1/15/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.8,199,285,99
1/15/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.7,158,253,101
1/15/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.6,49,238,27
1/15/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.0,0,0,0
1/15/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.5,0,0,0
1/15/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.9,0,0,0
1/15/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.6,0,0,0
1/15/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.3,0,0,0
1/15/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.0,0,0,0
1/15/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.7,0,0,0
1/16/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.5,0,0,0
1/16/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.2,0,0,0
1/16/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.4,0,0,0
1/16/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.6,0,0,0
1/16/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.8,0,0,0
1/16/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.1,0,0,0
1/16/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.4,0,0,0
1/16/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,-6.7,13,1,13
1/16/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.8,53,6,52
1/16/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.8,125,12,121
1/16/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.9,176,3,174
1/16/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.4,208,29,194
1/16/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.9,238,80,200
1/16/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,281,135,221
1/16/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.0,174,47,157
1/16/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.5,106,154,70
1/16/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.1,34,38,31
1/16/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.5,0,0,0
1/16/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.8,0,0,0
1/16/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.2,0,0,0
1/16/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.2,0,0,0
1/16/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.2,0,0,0
1/16/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.2,0,0,0
1/16/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.6,0,0,0
1/17/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.9,0,0,0
1/17/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.3,0,0,0
1/17/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.3,0,0,0
1/17/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.3,0,0,0
1/17/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.3,0,0,0
1/17/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.6,0,0,0
1/17/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.9,0,0,0
1/17/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,-7.2,15,1,14
1/17/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,-6.8,46,4,45
1/17/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,-6.5,103,3,102
1/17/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,-6.1,148,7,145
1/17/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.5,197,7,194
1/17/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.0,183,7,180
1/17/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.4,192,2,191
1/17/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.2,150,0,150
1/17/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.1,93,43,83
1/17/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.9,31,18,30
1/17/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.3,0,0,0
1/17/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.6,0,0,0
1/17/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.0,0,0,0
1/17/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.2,0,0,0
1/17/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.4,0,0,0
1/17/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.6,0,0,0
1/17/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.6,0,0,0
1/18/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.6,0,0,0
1/18/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.6,0,0,0
1/18/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.4,0,0,0
1/18/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.2,0,0,0
1/18/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.0,0,0,0
1/18/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.2,0,0,0
1/18/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.4,0,0,0
1/18/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.6,27,22,25
1/18/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.6,132,258,85
1/18/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.4,303,732,68
1/18/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.4,392,772,66
1/18/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,446,737,93
1/18/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.5,416,644,103
1/18/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,338,498,115
1/18/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,208,277,108
1/18/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.9,138,279,72
1/18/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.8,41,48,36
1/18/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.9,0,0,0
1/18/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.9,0,0,0
1/18/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.0,0,0,0
1/18/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.6,0,0,0
1/18/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.2,0,0,0
1/18/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.2,0,0,0
1/18/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.1,0,0,0
1/19/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.1,0,0,0
1/19/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.0,0,0,0
1/19/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.4,0,0,0
1/19/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.9,0,0,0
1/19/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.3,0,0,0
1/19/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.6,0,0,0
1/19/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.8,0,0,0
1/19/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.1,25,14,24
1/19/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.4,93,153,65
1/19/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.9,206,185,146
1/19/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.4,313,394,146
1/19/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.1,314,218,209
1/19/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.9,340,258,213
1/19/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.6,216,78,181
1/19/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.3,199,74,172
1/19/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.0,98,78,80
1/19/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.7,35,8,34
1/19/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.4,0,0,0
1/19/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.9,0,0,0
1/19/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.2,0,0,0
1/19/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.0,0,0,0
1/19/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.9,0,0,0
1/19/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.7,0,0,0
1/19/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.4,0,0,0
1/20/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.2,0,0,0
1/20/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.9,0,0,0
1/20/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.5,0,0,0
1/20/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.2,0,0,0
1/20/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.8,0,0,0
1/20/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,-3.7,0,0,0
1/20/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,-4.7,0,0,0
1/20/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,-5.6,28,36,25
1/20/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,-2.3,116,347,51
1/20/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.1,268,558,87
1/20/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.4,334,447,143
1/20/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.4,417,594,129
1/20/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.3,450,706,102
1/20/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.3,410,676,104
1/20/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.8,326,671,79
1/20/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.4,152,229,97
1/20/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.9,48,189,31
1/20/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.5,0,0,0
1/20/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.2,0,0,0
1/20/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.8,0,0,0
1/20/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.4,0,0,0
1/20/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.1,0,0,0
1/20/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.7,0,0,0
1/20/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.1,0,0,0
1/21/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.5,0,0,0
1/21/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.1,0,0,0
1/21/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.7,0,0,0
1/21/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.4,0,0,0
1/21/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.0,0,0,0
1/21/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.0,0,0,0
1/21/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.0,0,0,0
1/21/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.0,25,17,23
1/21/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.8,111,81,96
1/21/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.5,232,413,97
1/21/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.3,381,561,139
1/21/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.6,450,585,165
1/21/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.9,258,120,198
1/21/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,251,100,205
1/21/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.5,233,166,172
1/21/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.9,121,64,106
1/21/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.2,28,5,28
1/21/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.7,0,0,0
1/21/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.3,0,0,0
1/21/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.8,0,0,0
1/21/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.2,0,0,0
1/21/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.5,0,0,0
1/21/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.9,0,0,0
1/21/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.6,0,0,0
1/22/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.2,0,0,0
1/22/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.9,0,0,0
1/22/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.3,0,0,0
1/22/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.8,0,0,0
1/22/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.2,0,0,0
1/22/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.3,0,0,0
1/22/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.3,0,0,0
1/22/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.4,21,24,19
1/22/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.7,95,133,70
1/22/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,186,116,147
1/22/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.4,278,109,231
1/22/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.8,320,270,188
1/22/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.2,376,335,209
1/22/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,380,473,162
1/22/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.0,292,397,143
1/22/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,14.5,157,295,84
1/22/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.9,37,60,32
1/22/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.2,2,1,1
1/22/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.4,0,0,0
1/22/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,0,0,0
1/22/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,0,0,0
1/22/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,0,0,0
1/22/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,0,0,0
1/22/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.3,0,0,0
1/23/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.6,0,0,0
1/23/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.1,0,0,0
1/23/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.7,0,0,0
1/23/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.4,0,0,0
1/23/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.0,0,0,0
1/23/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.5,0,0,0
1/23/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.9,0,0,0
1/23/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.4,26,58,21
1/23/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.1,129,313,68
1/23/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.9,256,385,127
1/23/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,310,150,245
1/23/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.5,423,446,203
1/23/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.4,427,495,178
1/23/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.3,374,491,146
1/23/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.4,319,498,130
1/23/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.5,128,105,101
1/23/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,46,48,41
1/23/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.9,2,1,1
1/23/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.3,0,0,0
1/23/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,0,0,0
1/23/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.3,0,0,0
1/23/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.9,0,0,0
1/23/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.6,0,0,0
1/23/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.5,0,0,0
1/24/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.4,0,0,0
1/24/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,0,0,0
1/24/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.6,0,0,0
1/24/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,0,0,0
1/24/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.3,0,0,0
1/24/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.8,0,0,0
1/24/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.2,0,0,0
1/24/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,26,81,18
1/24/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.7,113,247,65
1/24/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.8,205,312,100
1/24/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,17.8,361,442,167
1/24/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.3,346,267,214
1/24/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.9,421,433,201
1/24/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,19.4,358,319,208
1/24/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,18.1,299,423,137
1/24/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,16.9,192,381,94
1/24/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,15.6,53,115,42
1/24/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,13.9,4,9,2
1/24/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,12.3,0,0,0
1/24/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,0,0,0
1/24/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.1,0,0,0
1/24/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.6,0,0,0
1/24/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.1,0,0,0
1/24/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.4,0,0,0
1/25/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.6,0,0,0
1/25/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.9,0,0,0
1/25/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,4.6,0,0,0
1/25/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.4,0,0,0
1/25/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.1,0,0,0
1/25/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.5,0,0,0
1/25/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.8,0,0,0
1/25/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.2,31,149,17
1/25/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.1,156,590,39
1/25/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.1,305,746,53
1/25/22 10:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,427,823,64
1/25/22 11:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,422,644,100
1/25/22 12:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,483,700,125
1/25/22 13:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.7,378,587,101
1/25/22 14:00,"(40.015, -105.2705)",tmy,1655.0,-7,11.1,287,489,97
1/25/22 15:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.6,199,532,60
1/25/22 16:00,"(40.015, -105.2705)",tmy,1655.0,-7,10.0,64,290,33
1/25/22 17:00,"(40.015, -105.2705)",tmy,1655.0,-7,9.3,2,5,1
1/25/22 18:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.5,0,0,0
1/25/22 19:00,"(40.015, -105.2705)",tmy,1655.0,-7,7.8,0,0,0
1/25/22 20:00,"(40.015, -105.2705)",tmy,1655.0,-7,5.0,0,0,0
1/25/22 21:00,"(40.015, -105.2705)",tmy,1655.0,-7,2.2,0,0,0
1/25/22 22:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.6,0,0,0
1/25/22 23:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.8,0,0,0
1/26/22 0:00,"(40.015, -105.2705)",tmy,1655.0,-7,-0.9,0,0,0
1/26/22 1:00,"(40.015, -105.2705)",tmy,1655.0,-7,-1.1,0,0,0
1/26/22 2:00,"(40.015, -105.2705)",tmy,1655.0,-7,0.4,0,0,0
1/26/22 3:00,"(40.015, -105.2705)",tmy,1655.0,-7,1.8,0,0,0
1/26/22 4:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.3,0,0,0
1/26/22 5:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.5,0,0,0
1/26/22 6:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.7,0,0,0
1/26/22 7:00,"(40.015, -105.2705)",tmy,1655.0,-7,3.9,26,17,25
1/26/22 8:00,"(40.015, -105.2705)",tmy,1655.0,-7,6.3,130,290,72
1/26/22 9:00,"(40.015, -105.2705)",tmy,1655.0,-7,8.7,297,604,91
